timestamp,latitude,longitude,altitude,velocity_north,velocity_east,velocity_down,roll,pitch,yaw,acc_bias_x,acc_bias_y,acc_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,latitude_cov,longitude_cov,altitude_cov,velocity_n_cov,velocity_e_cov,velocity_d_cov,roll_cov,pitch_cov,yaw_cov,acc_bias_x_cov,acc_bias_y_cov,acc_bias_z_cov,gyro_bias_x_cov,gyro_bias_y_cov,gyro_bias_z_cov,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,pressure,freeair,mag_anomaly
2025-03-01T16:46:41.100Z,40.3656355,-76.1776727,92.3000030517578,0.0,0.0,0.0,0.16275293380022043,-1.339301872253418,0.179317033290863,0.001,0.001,0.001,0.001,0.001,0.001,1.99401782252688e-9,1.99401782252688e-9,31.017736483805493,0.13172605905527132,0.13172605905527132,0.13172605905527132,1e-9,1e-9,1e-9,0.001,0.001,0.001,0.001,0.001,0.001,-0.33260234817862505,9.485946814219156,2.208974083264669,-0.0005890484067744426,0.001025380051162614,-0.00008726652179445713,2.0981250762939454,-19.201875686645508,-29.81625118255615,982.5428059895834,-0.034904583454693494,35.52631932740825
2025-03-01T16:46:41.800Z,40.365653616721026,-76.17764908059574,91.99322614556662,-3.6453268803211274,5.725289554728266,-6.506959321558666,0.16449753137938813,4.944250701761075,0.1751086127652228,0.001000000000388468,0.0010000000004168896,0.001000000000388468,0.0010000000004026788,0.0010000000004026788,0.0010000000004026788,1.0019940186274157e-6,1.0019940205575364e-6,4.307140160296822,0.1327371455762216,0.1327091661732494,0.1325052104243537,0.000010000997302079867,0.00001000099998471071,0.000010001000293797318,0.0010010000000000008,0.0010010000000000004,0.0010010000000000008,0.0010000100000000006,0.0010000100000000006,0.0010000100000000006,-0.36151861196756363,9.451845891316733,2.1896291643778483,-0.0033925536467383495,0.00027263490382271644,-0.0015090539731706502,2.6531251192092897,-18.9356258392334,-30.035626029968263,982.5491638183594,-0.07208567445987343,35.605227052011976
2025-03-01T16:46:42.800Z,40.36569785464259,-76.177533859363,86.23838437523027,-8.84519751349715,13.817647038944994,-15.757620994941046,0.19366210772116255,4.948293590653639,0.14064199429902066,0.0010000000007153176,0.0010000000004026788,0.001000000000672685,0.000999999999990564,0.0009999999999834586,0.0009999999999834586,2.0019940223742846e-6,2.0019940338723816e-6,2.358771396458751,0.13502827595460867,0.1342197307427961,0.13147211279369217,0.000019876358307382327,0.000019989699615789893,0.000020209482837142338,0.001002,0.0010019999999999994,0.0010020000000000003,0.0010000199999999995,0.0010000199999999995,0.0010000199999999995,-0.5318078179760685,9.353341030120433,2.211962150573342,-0.004410661748702645,0.0025124722922384873,-0.008635809015885346,2.7600001335144047,-18.67687568664551,-29.87437572479248,982.5434265136719,-0.15587397423195362,35.34003398076667
2025-03-01T16:46:43.800Z,40.3657344291059,-76.17732184251888,75.58071774325309,-13.917313821643601,22.071959055472764,-24.039707977566902,0.22405185467471833,4.96848880599766,0.10192701699363016,0.0010000000006300525,0.0010000000000758291,0.0010000000005874199,0.0009999999999763531,0.0010000000000971454,0.0010000000001539888,3.0019940273974917e-6,3.001994057317036e-6,1.7295488774065237,0.14130347991745873,0.13728154905278517,0.1274965378584117,0.000027803436667083014,0.00002993495996384544,0.00003116156527304186,0.001002999999999999,0.001002999999999999,0.0010029999999999998,0.0010000299999999998,0.0010000299999999998,0.0010000299999999998,-0.24466910134824124,9.467000411986902,2.178861406484567,-0.0073631750720769135,0.017478660223401225,-0.013420917376083244,0.6056250274181367,-20.505001068115234,-30.13875102996826,982.3778991699219,-0.06531071764538059,36.457680132189815
2025-03-01T16:46:44.800Z,40.36570512668372,-76.17700983809776,60.411344463704445,-18.91728853230997,30.356379232964418,-31.459342156967583,0.231447835882788,4.969083776381553,0.09611205390785182,0.0010000000006584742,0.0010000000002605702,0.0010000000006584742,0.0009999999997347686,0.0010000000000474074,0.0010000000005371673,4.001994024581537e-6,4.001994089836711e-6,1.4942459671989226,0.15428658336041415,0.14281869781997472,0.12023215755977486,0.00003819977395614444,0.000039913764109824813,0.000041379634363287714,0.0010039999999999982,0.0010039999999999982,0.001003999999999999,0.001000039999999999,0.001000039999999999,0.001000039999999999,-0.35753057197792754,9.466202822367274,2.103088743527143,0.0009853108097104303,-0.0011527161319004285,-0.0014072431670489388,-8.229375490546227,-23.908126068115234,-25.655626106262208,982.598876953125,-0.08030938259794243,36.02122409090727
2025-03-01T16:46:45.800Z,40.365477491004796,-76.17659143573783,43.7721831474021,-24.03772733251943,38.587491165352965,-37.507308689202105,0.24800555941763394,4.974574230015614,0.08594873258157996,0.0010000000003323926,0.0010000000004303324,0.0010000000003323926,0.000999999999692136,0.0010000000002029588,0.0010000000005858836,5.001993988598199e-6,5.001994129221573e-6,1.4228009335873912,0.17655216917170574,0.1520103260384771,0.11051013567602834,0.00004839028576762123,0.00004985150266167138,0.000051887960168569456,0.0010049999999999985,0.0010049999999999987,0.0010049999999999994,0.0010000499999999997,0.0010000499999999993,0.0010000499999999995,-0.369095882237616,9.476970600127913,2.1593200236949692,0.004345066699154164,0.00037444567124584227,-0.003138026641287617,2.9568751096725463,-19.723125648498534,-29.9831262588501,982.5366821289062,-0.05808196986434768,36.01012327358681
2025-03-01T16:46:46.800Z,40.364868777209416,-76.17605459887655,27.545664338890678,-29.229398977294476,46.72312556939412,-42.15952640419235,0.25663123207334465,4.9854668066934265,0.08166946927660557,0.0010000000003620997,0.0009999999999611155,0.001000000000361073,0.0009999999995784492,0.0010000000005924718,0.001000000000817792,6.001993869315227e-6,6.001994173756864e-6,1.417946223320238,0.21061823261606122,0.16575967468643338,0.09988360729347759,0.00005850006805293449,0.000059738742599761275,0.00006226665457141816,0.0010059999999999976,0.0010059999999999976,0.0010059999999999984,0.0010000599999999992,0.0010000599999999984,0.0010000599999999984,-0.38744085296773373,9.453042275746233,2.1098683745063,-0.0009490945286453694,0.0002726351461517084,-0.0020181079469271165,2.8125001192092896,-19.56187572479248,-30.594375991821288,982.5010986328126,-0.09261893938931344,36.422373085509584
2025-03-01T16:46:47.800Z,40.36367717676433,-76.17538066078245,12.944027350196556,-34.656463646893066,54.74560910927754,-45.55757948632855,0.26136346525633253,5.004513807952348,0.08685476751352536,0.0010000000002501593,0.0010000000001171951,0.001000000000220471,0.0009999999997192912,0.0010000000002580369,0.0010000000009825435,7.001993588121038e-6,7.001994221312275e-6,1.4314759061920217,0.2592029237714617,0.1853679253103649,0.09019821749628767,0.00006847337715029811,0.00006953706584008212,0.00007221941208211501,0.0010069999999999977,0.0010069999999999977,0.0010069999999999986,0.0010000699999999983,0.0010000699999999983,0.0010000699999999983,-0.3778695642554407,9.502493785858194,2.1278145581877594,-0.0005418513034290825,-0.000032797632012054987,0.00011991868389019133,3.09375011920929,-19.61437568664551,-30.33000087738037,982.4900512695312,-0.04193421665967271,36.251900282487085
2025-03-01T16:46:48.800Z,40.36171281313682,-76.17454612510575,0.334015387018205,-40.424011023509394,62.47035390497739,-47.94366997565963,0.2763439066678644,5.036314991337977,0.08818798959931047,0.0010000000000944473,0.0010000000002007886,0.0010000000001086581,0.0009999999998185646,0.0010000000005261692,0.0010000000006688923,8.001993037899134e-6,8.001994269979727e-6,1.4425655903521144,0.32393674057307004,0.21212610292345918,0.08286579549047754,0.00007857814965135662,0.00007909629662600152,0.0000825292233987036,0.0010079999999999965,0.0010079999999999983,0.0010079999999999991,0.0010000799999999987,0.0010000799999999987,0.0010000799999999987,-0.35114971345688084,9.471786108652633,2.1489511599538504,-0.0006436619643263913,-0.000032797602573754014,-0.001814486295967377,3.232500171661377,-19.47750072479248,-30.65625114440918,982.5304260253906,-0.06929427980322027,36.46401105148376
2025-03-01T16:46:49.800Z,40.35879917456686,-76.17352374720357,-10.252126645560395,-46.70065278276115,69.80830459885738,-49.50842763651092,0.29391769248643046,5.081741955203668,0.09576280776148921,0.001000000000096585,0.0009999999999714443,0.001000000000563907,0.0009999999995893875,0.0010000000003212465,0.0010000000007585105,9.00199208271519e-6,9.001994318326059e-6,1.4463815647631029,0.4066375520627142,0.24768424986373386,0.07879612746215263,0.00008928840991124652,0.00008833973007169668,0.00009263326654424777,0.001008999999999996,0.0010089999999999988,0.0010089999999999984,0.0010000899999999982,0.0010000899999999982,0.0010000899999999982,-0.3647090449532817,9.492125120798546,2.150147564252109,-0.0008472837418986981,-0.001559959095497603,-0.00038913535704047616,3.086250138282776,-19.74562587738037,-30.38437614440918,982.5645141601562,-0.04976257013976429,36.367860546055674
