timestamp,latitude,longitude,altitude,velocity_north,velocity_east,velocity_down,roll,pitch,yaw,acc_bias_x,acc_bias_y,acc_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,latitude_cov,longitude_cov,altitude_cov,velocity_n_cov,velocity_e_cov,velocity_d_cov,roll_cov,pitch_cov,yaw_cov,acc_bias_x_cov,acc_bias_y_cov,acc_bias_z_cov,gyro_bias_x_cov,gyro_bias_y_cov,gyro_bias_z_cov
2023-08-09T12:47:46Z,40.04075159652967,-75.22368920240156,83.66611052956432,9.412686406867579,11.79076401842758,-19.60827869735658,2.5159098285075743,-1.5605761746264761,3.102413572574733,0.0010000000006584742,0.0010000000004026788,0.0010000000006158416,0.000999999999990564,0.0009999999999834586,0.0009999999999834586,1.0026930386137005e-6,1.0026930434617234e-6,5.495563471639889,0.286167921931973,0.2856218641684985,0.5250954139044289,0.0008807554089601999,0.000019925572277425823,0.000880443629043649,0.0010020000000000005,0.0010019999999999994,0.0010020000000000005,0.0010000199999999995,0.0010000199999999995,0.0010000199999999995
2023-08-09T12:47:47Z,40.04078042139539,-75.22366067268806,67.68332906533033,12.120431804214604,15.138509473879822,-28.676894118776545,2.6378473330114502,-1.5598219010862522,2.9792869978991803,0.0010000000004311005,0.0010000000002463594,0.0010000000008432153,0.0010000000002321485,0.000999999999557133,0.0009999999997027942,1.005707402334964e-6,1.0057074055383687e-6,3.5950284501944676,0.18702916843563216,0.18540274453243547,0.5014016072686642,0.0047431698198185275,0.000029517795668889494,0.0047453610840836775,0.0010029999999999998,0.001002999999999999,0.0010029999999999998,0.0010000299999999998,0.0010000299999999996,0.0010000299999999998
2023-08-09T12:47:48Z,40.0407774815459,-75.22362148331042,49.52323086978868,13.795605676714331,17.208881019381806,-35.83048683498055,2.6325649566424545,-1.5592462192871608,2.983935969619779,0.0010000000004453113,0.0010000000000616183,0.0010000000006016307,0.0010000000001042508,0.0009999999998271392,0.000999999999457657,1.0031975645420003e-6,1.0031975664577513e-6,3.387327749589157,0.12570320319586575,0.12244173682336992,0.4402117004249504,0.00478708884998817,0.00003950111597300319,0.004789622358673714,0.001003999999999999,0.0010039999999999982,0.001003999999999999,0.001000039999999999,0.001000039999999999,0.001000039999999999
2023-08-09T12:47:49Z,40.04092997102196,-75.2233748961391,33.21340170269832,19.932353002019227,24.821444583823904,-40.63051190972328,2.6301189392979722,-1.5572266490780748,2.9858785619435366,0.0010000000007579501,0.0009999999999621423,0.0010000000005021548,0.000999999999791612,0.0009999999996352926,0.0009999999998520082,2.0031975744842153e-6,2.0031975816539414e-6,3.412343616662104,0.14204610815020227,0.13335291453090956,0.35602743304500595,0.005719426565007058,0.00004931318013619536,0.005722335327839435,0.0010049999999999994,0.0010049999999999987,0.0010049999999999996,0.0010000499999999993,0.0010000499999999997,0.0010000499999999993
2023-08-09T12:47:50Z,40.04080435457167,-75.22354165130568,20.609506220323965,19.409832262434065,24.146909408969805,-43.68926514359191,2.588136964914156,-1.5522785882494645,3.0276103926298674,0.0010000000009853238,0.0010000000002037268,0.001000000000374257,0.000999999999692136,0.0009999999996281872,0.000999999999891088,1.0118270614850469e-6,1.0118270629811017e-6,3.333488289566599,0.10637932692940957,0.09681997594198095,0.274838470154384,0.006392033579940216,0.000059000008354532036,0.006395355552769311,0.0010059999999999984,0.0010059999999999976,0.0010060000000000002,0.0010000599999999984,0.0010000599999999992,0.0010000599999999984
2023-08-09T12:47:51Z,40.040763434301375,-75.22357971260153,10.334927319316193,17.23465939797461,21.415527219651267,-46.0364896543324,2.4778438613866456,-1.5429089682293124,3.137372519558994,0.0010000000012269084,0.0009999999999052989,0.001000000000189516,0.0009999999996637143,0.0009999999993794972,0.0009999999998555609,1.0085193401301564e-6,1.0085193409441428e-6,3.1432493024888215,0.06952367672647372,0.06138155415554139,0.21514195739915237,0.00666103225676733,0.00006865883884170929,0.0066632073347420336,0.0010069999999999986,0.0010069999999999977,0.0010069999999999994,0.0010000699999999983,0.0010000699999999983,0.0010000699999999983
2023-08-09T12:47:52Z,40.040772826645245,-75.2235555418027,0.813360546300828,18.347278479719535,22.765897915000096,-48.15515486104414,2.280988114856882,-1.5262102129490813,-2.9496076736541,0.0010000000015111254,0.0009999999996637143,0.0009999999999479314,0.0009999999993368647,0.0009999999991663344,0.0009999999994789732,1.0069817356962367e-6,1.0069817363020709e-6,2.9306047570492813,0.06129729128606064,0.05169908659491117,0.1843873876720057,0.006816011899565278,0.00007821562301064242,0.006815941386595059,0.0010079999999999993,0.0010079999999999967,0.0010079999999999993,0.0010000799999999987,0.0010000799999999987,0.0010000799999999985
2023-08-09T12:47:53Z,40.040796291246544,-75.22351793240657,-8.349102946929634,20.932251326041296,25.949842473259196,-49.84443513164297,1.9602212507888908,-1.4959693452547072,-2.6295132650702726,0.0010000000015111254,0.0009999999999763531,0.00099999999959266,0.0009999999986831654,0.0009999999992515995,0.0009999999992160724,1.0061148824209226e-6,1.0061148829737823e-6,2.7589494672359574,0.06365359518753425,0.051359625185316324,0.18123986188791827,0.006875347958499534,0.00008735347192165859,0.006872810188641056,0.0010089999999999986,0.0010089999999999977,0.0010089999999999986,0.0010000899999999982,0.0010000899999999982,0.0010000899999999982
2023-08-09T12:47:54Z,40.0408216209764,-75.2234774548646,-16.041865075938404,23.714846193557605,29.35318384342827,-50.36996334744617,1.4238212799536996,-1.4380441440152936,-2.0915173020330258,0.0010000000013974386,0.0009999999999763531,0.0009999999989247499,0.0009999999986547436,0.0009999999995145004,0.0009999999995784492,1.0054388789992326e-6,1.005438879512651e-6,2.649938199141091,0.06659177061809424,0.05227412840072851,0.18022666982646796,0.006550589086249335,0.00009744415292127182,0.006548266952531559,0.0010099999999999977,0.0010099999999999977,0.0010099999999999977,0.0010000999999999975,0.0010000999999999977,0.0010000999999999977
2023-08-09T12:47:55Z,40.04084381784055,-75.2234439984436,-20.47226982866414,26.196727291680872,32.12629091180861,-49.63040847098455,0.7136973629822023,-1.338795003539417,-1.3856117941904813,0.0010000000016958666,0.0009999999999337206,0.0009999999985836894,0.0009999999980863095,0.0009999999998626663,0.000999999999681478,1.0050072656422196e-6,1.005007266021718e-6,2.5201345934379047,0.0650562346073203,0.05056272258325967,0.13119315977884327,0.006503237308087595,0.00010374263411172778,0.0065138813321978925,0.0010109999999999974,0.0010109999999999976,0.0010109999999999976,0.0010001099999999968,0.0010001099999999968,0.0010001099999999968
